Date,AAPL,ADBE,AIG,AMD,AMZN,BAC,CRM,CVX,GOOGL,GS,JPM,MA,META,MS,MSFT,NVDA,ORCL,PYPL,V,XOM,ABBV,BA,CAT,CMS,COP,COST,DIS,DUK,HON,JNJ,KO,NEE,NFLX,PEP,PFE,PG,T,UNH,UPS,WMT
2019-01-02,37.46920394897461,224.57000732421875,32.641849517822266,18.829999923706055,76.95649719238281,20.836816787719727,133.2447967529297,79.87266540527344,52.270511627197266,144.7537078857422,80.4739761352539,181.54811096191406,134.4988555908203,31.965269088745117,94.1931381225586,3.3730528354644775,40.36517333984375,85.01373291015625,126.06809997558594,49.664737701416016,64.33153533935547,314.6451416015625,107.82357788085938,38.69169616699219,49.03220748901367,184.5682830810547,104.377685546875,62.845760345458984,111.5301284790039,103.79098510742188,37.34159469604492,35.24208068847656,26.766000747680664,86.69366455078125,28.323177337646484,74.78995513916016,12.99636173248291,214.22959899902344,71.71296691894531,27.91377830505371
2019-01-03,33.736995697021484,215.6999969482422,31.92508316040039,17.049999237060547,75.01399993896484,20.50289535522461,128.182373046875,78.34290313720703,50.82284164428711,142.63328552246094,79.33031463623047,173.357666015625,130.59317016601562,31.395591735839844,90.72795867919922,3.169262647628784,39.97241973876953,81.38516235351562,121.5250244140625,48.90220642089844,62.2119026184082,302.10052490234375,103.66865539550781,38.76377868652344,48.10386657714844,180.65631103515625,101.84893798828125,62.82350158691406,110.04114532470703,102.1417007446289,37.11083221435547,35.1549186706543,27.1200008392334,85.88447570800781,27.530778884887695,74.26557159423828,13.013964653015137,208.3875274658203,69.67688751220703,27.770233154296875
2019-01-04,35.17720031738281,226.19000244140625,33.103233337402344,19.0,78.76950073242188,21.354400634765625,135.6138458251953,79.96650695800781,53.42972946166992,147.29489135742188,82.25485229492188,181.56723022460938,136.74913024902344,32.6773681640625,94.9476547241211,3.3723092079162598,41.69520568847656,85.5292739868164,126.76045227050781,50.70521545410156,64.2161636352539,317.8225402832031,109.33368682861328,39.124183654785156,49.31844711303711,185.90245056152344,104.99071502685547,63.3428840637207,113.89053344726562,103.85596466064453,37.85083770751953,35.80236053466797,29.756999969482422,87.6456298828125,28.159452438354492,75.78137969970703,13.348332405090332,210.82467651367188,72.10395812988281,27.94368553161621
2019-01-07,35.09891128540039,229.25999450683594,33.2927131652832,20.56999969482422,81.47550201416016,21.337703704833984,139.80137634277344,81.00557708740234,53.32317352294922,148.11109924316406,82.3120346069336,182.96420288085938,136.8482666015625,33.001773834228516,95.06873321533203,3.5508415699005127,42.35575485229492,86.1836166381836,129.0461883544922,50.96889877319336,65.15341186523438,318.82342529296875,109.40193176269531,38.92397689819336,49.10183334350586,186.5874481201172,105.90067291259766,63.07577896118164,114.52503204345703,103.18975067138672,37.357505798339844,35.7504768371582,31.534000396728516,86.89200592041016,28.310075759887695,75.47818756103516,13.590309143066406,211.22940063476562,71.86050415039062,28.272640228271484
2019-01-08,35.76799774169922,232.67999267578125,33.424537658691406,20.75,82.8290023803711,21.295963287353516,143.24185180664062,80.65199279785156,53.79152297973633,147.5641632080078,82.15682220458984,184.2964630126953,141.2892608642578,32.79606246948242,95.75804138183594,3.46244215965271,42.73960494995117,87.93841552734375,129.748046875,51.339473724365234,65.45623016357422,330.8919372558594,110.71580505371094,39.50862121582031,49.7594108581543,187.984619140625,106.72444152832031,63.86970520019531,114.2881088256836,105.58650207519531,37.77922439575195,36.01194763183594,32.027000427246094,87.72496795654297,28.44104766845703,75.75678253173828,13.76189136505127,214.05361938476562,71.86791229248047,28.470022201538086
2019-01-09,36.375404357910156,235.42999267578125,33.910606384277344,20.190000534057617,82.97100067138672,21.504661560058594,143.50726318359375,81.7343978881836,53.60715866088867,148.48965454101562,82.01795196533203,187.64157104492188,142.97445678710938,33.025508880615234,97.12735748291016,3.5305371284484863,42.650333404541016,88.78112030029297,131.2751007080078,51.61027908325195,63.307769775390625,334.0984802246094,111.14241027832031,39.1322021484375,51.4072151184082,189.20143127441406,107.92174530029297,62.927398681640625,114.82112884521484,104.7496566772461,37.055145263671875,35.85630416870117,31.996000289916992,85.27363586425781,28.38210678100586,74.5195541381836,13.534916877746582,214.36158752441406,72.23672485351562,28.377307891845703
2019-01-10,36.49166488647461,237.77000427246094,34.12481689453125,19.739999771118164,82.81099700927734,21.479618072509766,144.5393829345703,81.86426544189453,53.4673957824707,148.09422302246094,82.009765625,188.77259826660156,142.94473266601562,32.96221923828125,96.50325775146484,3.596156358718872,42.686038970947266,89.92123413085938,131.5216522216797,51.34660339355469,63.588951110839844,342.6300048828125,113.43741607666016,39.90106964111328,52.5599250793457,189.8685302734375,108.04627990722656,63.26868438720703,116.53852844238281,105.3834228515625,37.45298767089844,36.395843505859375,32.465999603271484,85.7972183227539,27.707592010498047,74.6998062133789,13.669816970825195,215.4437255859375,72.96707916259766,28.39824867248535
2019-01-11,36.133392333984375,237.5500030517578,34.322547912597656,20.270000457763672,82.02799987792969,21.730060577392578,145.04074096679688,81.20761108398438,52.75570297241211,148.8767852783203,81.61764526367188,187.7661590576172,142.5482177734375,33.025508880615234,95.75804138183594,3.6852989196777344,43.10558319091797,89.87166595458984,130.94313049316406,51.11143493652344,63.668243408203125,342.91180419921875,112.70370483398438,39.8289794921875,51.360801696777344,189.7512969970703,107.90260314941406,62.778995513916016,116.20858764648438,105.41588592529297,37.6678352355957,36.462257385253906,33.75899887084961,85.80516052246094,28.080862045288086,75.19143676757812,13.881159782409668,217.90725708007812,72.22938537597656,28.36235809326172
2019-01-14,35.590057373046875,234.55999755859375,34.6026725769043,20.229999542236328,80.8604965209961,22.01390266418457,143.5662384033203,80.61592102050781,52.113399505615234,150.38299560546875,82.45907592773438,187.3156280517578,144.12435913085938,33.61101150512695,95.05944061279297,3.725165367126465,43.00737762451172,89.653564453125,130.0326690673828,51.04729080200195,61.858333587646484,340.4436950683594,112.44773864746094,39.53264617919922,50.75738525390625,188.39022827148438,107.68229675292969,62.0741081237793,116.42009735107422,104.22157287597656,37.51665496826172,35.532596588134766,33.29399871826172,85.13877868652344,27.746885299682617,74.68343353271484,13.768745422363281,218.2504119873047,73.13674926757812,28.39525032043457
2019-01-15,36.31846618652344,242.36000061035156,34.97341537475586,20.3799991607666,83.72799682617188,22.164161682128906,146.65284729003906,80.90454864501953,53.8480224609375,151.38429260253906,83.06358337402344,188.3604736328125,147.6533660888672,33.92750549316406,97.81668853759766,3.7110517024993896,43.35689926147461,90.81350708007812,130.26028442382812,51.07579040527344,62.398399353027344,342.2704772949219,111.500732421875,40.22142791748047,51.08230209350586,190.22007751464844,107.05010223388672,63.17221450805664,116.55541229248047,105.09902954101562,37.85083770751953,36.25680923461914,35.4640007019043,86.46361541748047,27.982637405395508,75.3880615234375,13.759753227233887,226.001708984375,71.9711685180664,28.78402328491211
